NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    7    28    0.44  -64.48  196.86   80.90  -67.80  200.25   79.34
    7    28    0.44  -67.80  200.25   79.34  -70.88  203.73   77.50
    7    28    0.44  -70.88  203.73   77.50  -74.18  206.73   75.23
    7    29    0.44  -74.18  206.73   75.23  -77.79  209.81   73.66
    7    29    0.44  -77.79  209.81   73.66  -81.49  213.07   72.83
    7    29    0.44  -81.49  213.07   72.83  -84.76  216.82   72.36
    7    30    0.44  -84.76  216.82   72.36  -87.54  220.97   72.22
    7    30    0.44  -87.54  220.97   72.22  -90.22  225.18   72.57
    7    30    0.44  -90.22  225.18   72.57  -92.43  229.57   73.51
    8    16    0.60  -42.11   10.97  114.72  -43.78   15.41  116.28
    8    16    0.60  -43.78   15.41  116.28  -45.46   19.97  117.48
    8    17    0.60  -45.46   19.97  117.48  -47.43   24.20  119.27
    8    17    0.60  -47.43   24.20  119.27  -49.82   28.38  120.64
    8    17    0.60  -49.82   28.38  120.64  -52.61   32.45  121.46
    8    18    0.60  -52.61   32.45  121.46  -54.79   36.87  122.26
    8    18    0.54  -54.79   36.87  122.26  -56.95   41.20  123.51
    8    18    0.54  -56.95   41.20  123.51  -59.26   45.56  124.32
    8    19    0.54  -59.26   45.56  124.32  -61.81   49.86  124.60
    8    19    0.47  -61.81   49.86  124.60  -64.72   53.89  125.13
    8    19    0.47  -64.72   53.89  125.13  -67.66   57.83  126.02
    8    20    0.47  -67.66   57.83  126.02  -71.04   61.29  127.29
    8    20    0.47  -71.04   61.29  127.29  -73.98   64.92  129.09
    8    20    0.47  -73.98   64.92  129.09  -76.85   68.71  130.62
    8    21    0.47  -76.85   68.71  130.62  -79.60   72.76  131.64
    8    21    0.42  -79.60   72.76  131.64  -81.89   77.17  132.22
    8    21    0.42  -81.89   77.17  132.22  -83.70   81.81  132.62
    8    22    0.42  -83.70   81.81  132.62  -85.03   86.63  132.66
    8    22    0.42  -85.03   86.63  132.66  -85.78   91.57  132.62
    8    22    0.42  -85.78   91.57  132.62  -86.64   96.48  133.04
    8    23    0.42  -86.64   96.48  133.04  -87.38  101.42  132.87
    8    23    0.42  -87.38  101.42  132.87  -88.19  106.35  133.17
    8    23    0.42  -88.19  106.35  133.17  -88.44  111.33  133.56
    8    24    0.42  -88.44  111.33  133.56  -88.50  116.22  134.59
    8    24    0.42  -88.50  116.22  134.59  -88.84  121.04  135.89
    8    24    0.42  -88.84  121.04  135.89  -89.54  125.60  137.81
    8    25    0.42  -89.54  125.60  137.81  -90.87  129.90  139.99
    8    25    0.42  -90.87  129.90  139.99  -92.52  134.11  142.13
    8    25    0.42  -92.52  134.11  142.13  -93.98  138.38  144.27
    8    26    0.42  -93.98  138.38  144.27  -95.31  142.94  145.83
    8    26    0.42  -95.31  142.94  145.83  -96.47  147.43  147.70
    8    26    0.42  -96.47  147.43  147.70  -97.65  151.83  149.75
    8    27    0.42  -97.65  151.83  149.75  -98.95  156.37  151.41
    8    27    0.42  -98.95  156.37  151.41  -99.86  160.79  153.56
    8    27    0.42  -99.86  160.79  153.56 -100.68  165.16  155.86
    8    28    0.42 -100.68  165.16  155.86 -102.09  169.21  158.42
    8    28    0.42 -102.09  169.21  158.42 -104.03  173.15  160.81
    8    28    0.42 -104.03  173.15  160.81 -106.45  176.79  163.23
    8    29    0.42 -106.45  176.79  163.23 -109.26  180.31  165.41
    8    29    0.42 -109.26  180.31  165.41 -111.83  184.25  167.10
    8    30    0.42 -111.83  184.25  167.10 -113.79  188.44  169.01
    8    30    0.42 -113.79  188.44  169.01 -115.10  192.92  170.79
    8    30    0.42 -115.10  192.92  170.79 -116.39  197.49  172.35
    9    17    0.43  -44.49   10.59  121.38  -42.91    6.18  123.15
    9    17    0.43  -42.91    6.18  123.15  -40.71    2.11  125.04
    9    18    0.43  -40.71    2.11  125.04  -38.59   -1.95  127.03
    9    18    0.43  -38.59   -1.95  127.03  -36.12   -5.62  129.37
    9    18    0.43  -36.12   -5.62  129.37  -33.43   -9.31  131.41
    9    19    0.37  -33.43   -9.31  131.41  -30.56  -12.56  133.89
    9    19    0.37  -30.56  -12.56  133.89  -27.59  -16.03  135.94
    9    20    0.37  -27.59  -16.03  135.94  -24.56  -19.27  138.25
    9    20    0.37  -24.56  -19.27  138.25  -21.24  -22.62  139.91
    9    20    0.37  -21.24  -22.62  139.91  -18.02  -26.24  141.13
    9    21    0.37  -18.02  -26.24  141.13  -14.79  -30.01  141.73
    9    21    0.37  -14.79  -30.01  141.73  -11.42  -33.69  142.08
    9    22    0.37  -11.42  -33.69  142.08   -8.23  -37.54  142.08
    9    22    0.37   -8.23  -37.54  142.08   -5.19  -41.48  141.64
    9    22    0.37   -5.19  -41.48  141.64   -2.64  -45.76  141.19
    9    23    0.37   -2.64  -45.76  141.19    0.22  -49.86  141.26
    9    23    0.37    0.22  -49.86  141.26    2.61  -54.23  141.66
    9    24    0.37    2.61  -54.23  141.66    5.11  -58.49  142.47
    9    24    0.37    5.11  -58.49  142.47    6.97  -63.01  143.50
    9    24    0.37    6.97  -63.01  143.50    8.85  -67.42  144.92
    9    25    0.37    8.85  -67.42  144.92   10.82  -71.71  146.58
    9    25    0.37   10.82  -71.71  146.58   12.88  -76.04  147.99
    9    25    0.37   12.88  -76.04  147.99   15.11  -80.19  149.66
    9    26    0.37   15.11  -80.19  149.66   17.72  -84.22  151.07
    9    26    0.37   17.72  -84.22  151.07   19.83  -88.36  152.92
    9    27    0.37   19.83  -88.36  152.92   22.18  -92.08  155.30
    9    27    0.37   22.18  -92.08  155.30   24.01  -95.75  158.15
    9    27    0.37   24.01  -95.75  158.15   25.27  -99.44  161.28
    9    28    0.37   25.27  -99.44  161.28   26.48 -103.18  164.38
    9    28    0.37   26.48 -103.18  164.38   28.23 -106.88  167.25
    9    29    0.37   28.23 -106.88  167.25   29.85 -110.33  170.49
    9    29    0.37   29.85 -110.33  170.49   31.72 -114.12  173.15
    9    29    0.37   31.72 -114.12  173.15   33.01 -117.92  176.13
    9    30    0.37   33.01 -117.92  176.13   34.51 -121.32  179.48
    9    30    0.37   34.51 -121.32  179.48   36.34 -124.73  182.64
   10    17    0.66  -47.61    9.60  127.68  -52.36   10.30  126.30
   10    17    0.66  -52.36   10.30  126.30  -57.06   10.74  124.65
   10    17    0.66  -57.06   10.74  124.65  -61.68   11.62  122.95
   10    18    0.66  -61.68   11.62  122.95  -66.40   11.93  121.34
   10    18    0.66  -66.40   11.93  121.34  -71.23   11.68  120.06
   10    18    0.66  -71.23   11.68  120.06  -76.20   11.63  119.49
   10    19    0.66  -76.20   11.63  119.49  -81.17   11.23  119.16
   10    19    0.66  -81.17   11.23  119.16  -86.10   11.23  118.30
   10    19    0.62  -86.10   11.23  118.30  -90.95   11.85  117.26
   10    20    0.57  -90.95   11.85  117.26  -95.85   11.80  116.30
   10    20    0.51  -95.85   11.80  116.30 -100.66   11.54  114.94
   10    20    0.51 -100.66   11.54  114.94 -105.56   11.42  113.96
   10    21    0.51 -105.56   11.42  113.96 -110.41   10.71  112.96
   10    21    0.51 -110.41   10.71  112.96 -115.18    9.70  111.86
   10    21    0.51 -115.18    9.70  111.86 -119.91    8.30  111.02
   10    22    0.51 -119.91    8.30  111.02 -124.71    7.41  109.97
   10    22    0.51 -124.71    7.41  109.97 -129.53    6.79  108.77
   10    22    0.51 -129.53    6.79  108.77 -134.35    5.82  107.88
   10    23    0.44 -134.35    5.82  107.88 -139.14    4.41  107.62
   10    23    0.44 -139.14    4.41  107.62 -144.09    3.71  107.46
   10    23    0.44 -144.09    3.71  107.46 -149.07    3.46  107.85
   10    24    0.44 -149.07    3.46  107.85 -154.02    3.56  108.50
   10    24    0.44 -154.02    3.56  108.50 -159.02    3.62  108.62
   10    24    0.44 -159.02    3.62  108.62 -164.00    3.85  108.98
   10    25    0.44 -164.00    3.85  108.98 -168.87    4.19  110.08
   10    25    0.44 -168.87    4.19  110.08 -173.77    5.00  110.65
   10    25    0.44 -173.77    5.00  110.65 -178.63    5.63  111.64
   10    26    0.44 -178.63    5.63  111.64 -183.50    5.78  112.76
   10    26    0.44 -183.50    5.78  112.76 -188.45    6.18  113.34
   10    26    0.44 -188.45    6.18  113.34 -193.29    6.51  114.54
   10    27    0.44 -193.29    6.51  114.54 -198.05    6.43  116.07
   10    27    0.44 -198.05    6.43  116.07 -202.76    5.74  117.60
   10    27    0.44 -202.76    5.74  117.60 -207.61    5.56  118.81
   10    27    0.44 -207.61    5.56  118.81 -212.35    5.03  120.32
   10    28    0.44 -212.35    5.03  120.32 -217.07    4.68  121.93
   10    28    0.44 -217.07    4.68  121.93 -221.62    4.91  123.99
   10    28    0.44 -221.62    4.91  123.99 -226.03    5.41  126.30
   10    29    0.44 -226.03    5.41  126.30 -230.62    6.11  128.15
   10    29    0.44 -230.62    6.11  128.15 -235.42    6.45  129.50
   10    29    0.44 -235.42    6.45  129.50 -240.27    7.27  130.43
   10    30    0.44 -240.27    7.27  130.43 -245.24    7.61  130.87
   10    30    0.44 -245.24    7.61  130.87 -250.09    8.39  131.77
   10    30    0.44 -250.09    8.39  131.77 -255.04    9.11  131.98
   11    17    0.66  -51.13    9.39  133.83  -55.07   12.46  133.68
   11    17    0.66  -55.07   12.46  133.68  -58.70   15.89  133.96
   11    17    0.66  -58.70   15.89  133.96  -62.51   19.08  134.48
   11    18    0.66  -62.51   19.08  134.48  -66.43   21.99  135.59
   11    18    0.66  -66.43   21.99  135.59  -70.75   24.33  136.47
   11    18    0.62  -70.75   24.33  136.47  -74.98   26.71  137.68
   11    19    0.62  -74.98   26.71  137.68  -79.14   29.14  139.04
   11    19    0.62  -79.14   29.14  139.04  -83.44   31.14  140.62
   11    19    0.62  -83.44   31.14  140.62  -87.78   32.77  142.49
   11    20    0.62  -87.78   32.77  142.49  -91.74   34.72  144.85
   11    20    0.62  -91.74   34.72  144.85  -95.55   36.72  147.38
   11    20    0.62  -95.55   36.72  147.38  -99.58   38.96  149.33
   11    21    0.62  -99.58   38.96  149.33 -103.45   41.38  151.37
   11    21    0.62 -103.45   41.38  151.37 -107.34   43.32  153.83
   11    21    0.62 -107.34   43.32  153.83 -111.42   45.50  155.75
   11    22    0.59 -111.42   45.50  155.75 -115.05   47.82  158.27
   11    22    0.59 -115.05   47.82  158.27 -118.98   49.74  160.70
   11    22    0.59 -118.98   49.74  160.70 -123.19   51.09  163.03
   11    23    0.59 -123.19   51.09  163.03 -127.70   52.38  164.76
   11    23    0.59 -127.70   52.38  164.76 -132.06   54.29  166.31
   11    23    0.51 -132.06   54.29  166.31 -136.06   56.58  168.24
   11    24    0.51 -136.06   56.58  168.24 -140.10   58.75  170.24
   11    24    0.51 -140.10   58.75  170.24 -143.71   61.03  172.83
   11    24    0.51 -143.71   61.03  172.83 -146.83   63.81  175.59
   11    24    0.51 -146.83   63.81  175.59 -150.11   66.62  178.10
   11    25    0.45 -150.11   66.62  178.10 -152.93   69.34  181.20
   11    25    0.45 -152.93   69.34  181.20 -155.89   71.48  184.62
   11    25    0.45 -155.89   71.48  184.62 -159.22   73.83  187.51
   11    26    0.45 -159.22   73.83  187.51 -162.41   75.71  190.87
   11    26    0.45 -162.41   75.71  190.87 -165.29   77.88  194.33
   11    26    0.45 -165.29   77.88  194.33 -168.70   79.88  197.39
   11    27    0.45 -168.70   79.88  197.39 -172.46   82.05  199.88
   11    27    0.45 -172.46   82.05  199.88 -176.54   83.88  202.12
   11    27    0.45 -176.54   83.88  202.12 -180.66   85.19  204.64
   11    28    0.45 -180.66   85.19  204.64 -184.90   86.94  206.61
   11    28    0.45 -184.90   86.94  206.61 -189.13   88.38  208.86
   11    28    0.45 -189.13   88.38  208.86 -193.34   89.24  211.41
   11    29    0.45 -193.34   89.24  211.41 -197.49   90.60  213.85
   11    29    0.45 -197.49   90.60  213.85 -201.41   91.77  216.72
   11    29    0.45 -201.41   91.77  216.72 -205.33   92.44  219.75
   11    30    0.45 -205.33   92.44  219.75 -209.33   92.69  222.75
   11    30    0.45 -209.33   92.69  222.75 -213.26   92.43  225.83
   11    30    0.45 -213.26   92.43  225.83 -217.31   91.64  228.65
   12    18    0.57  -58.89    7.90  145.56  -55.76    6.88  149.31
   12    18    0.57  -55.76    6.88  149.31  -52.39    5.60  152.78
   12    19    0.57  -52.39    5.60  152.78  -48.98    4.21  156.17
   12    19    0.57  -48.98    4.21  156.17  -45.98    3.20  160.04
   12    19    0.57  -45.98    3.20  160.04  -42.98    2.06  163.87
   12    20    0.57  -42.98    2.06  163.87  -40.02    1.63  167.88
   12    20    0.57  -40.02    1.63  167.88  -37.33    1.10  172.06
   12    20    0.57  -37.33    1.10  172.06  -34.57    0.58  176.19
   12    21    0.57  -34.57    0.58  176.19  -31.73    0.47  180.31
   12    21    0.57  -31.73    0.47  180.31  -29.37    0.50  184.71
   12    21    0.57  -29.37    0.50  184.71  -26.95    1.22  189.03
   12    22    0.57  -26.95    1.22  189.03  -24.53    2.65  193.17
   12    22    0.51  -24.53    2.65  193.17  -21.80    4.06  197.11
   12    22    0.51  -21.80    4.06  197.11  -19.21    5.04  201.28
   12    23    0.51  -19.21    5.04  201.28  -16.88    5.75  205.64
   12    23    0.51  -16.88    5.75  205.64  -14.89    5.86  210.23
   12    24    0.46  -14.89    5.86  210.23  -12.43    6.42  214.54
   12    24    0.46  -12.43    6.42  214.54   -9.62    6.39  218.68
   12    24    0.46   -9.62    6.39  218.68   -7.36    6.59  223.13
   12    25    0.46   -7.36    6.59  223.13   -5.03    7.34  227.49
   12    25    0.46   -5.03    7.34  227.49   -3.23    7.74  232.14
   12    25    0.46   -3.23    7.74  232.14   -0.88    7.88  236.55
   12    26    0.40   -0.88    7.88  236.55    1.99    7.68  240.64
   12    26    0.40    1.99    7.68  240.64    4.49    6.94  244.91
   12    26    0.40    4.49    6.94  244.91    7.26    6.72  249.06
   12    27    0.40    7.26    6.72  249.06   10.30    6.30  253.01
   12    27    0.40   10.30    6.30  253.01   13.09    6.52  257.15
   12    27    0.40   13.09    6.52  257.15   15.32    7.07  261.59
   12    28    0.40   15.32    7.07  261.59   18.05    7.40  265.77
   12    28    0.40   18.05    7.40  265.77   20.66    8.34  269.93
   12    29    0.40   20.66    8.34  269.93   22.59    9.35  274.43
   12    29    0.40   22.59    9.35  274.43   25.01   10.18  278.73
   12    29    0.40   25.01   10.18  278.73   27.67   10.54  282.95
   12    30    0.40   27.67   10.54  282.95   30.87   10.64  286.79
   12    30    0.40   30.87   10.64  286.79   34.00   10.38  290.67
   12    30    0.40   34.00   10.38  290.67   36.68   10.51  294.90
   13    18    0.52  -68.78    6.67  155.65  -71.96   10.49  155.06
   13    18    0.52  -71.96   10.49  155.06  -75.21   14.26  154.60
   13    19    0.52  -75.21   14.26  154.60  -78.27   18.13  153.80
   13    19    0.52  -78.27   18.13  153.80  -81.04   22.11  152.58
   13    19    0.52  -81.04   22.11  152.58  -84.34   25.68  151.41
   13    20    0.45  -84.34   25.68  151.41  -87.72   29.33  150.95
   13    20    0.45  -87.72   29.33  150.95  -90.86   33.20  150.51
   13    20    0.45  -90.86   33.20  150.51  -94.48   36.58  149.83
   13    21    0.45  -94.48   36.58  149.83  -98.38   39.71  149.78
   13    21    0.45  -98.38   39.71  149.78 -102.14   42.99  150.18
   13    21    0.45 -102.14   42.99  150.18 -105.57   46.50  151.12
   13    22    0.45 -105.57   46.50  151.12 -108.57   50.36  152.18
   13    22    0.45 -108.57   50.36  152.18 -111.97   53.83  153.35
   13    23    0.45 -111.97   53.83  153.35 -115.44   57.32  154.25
   13    23    0.45 -115.44   57.32  154.25 -119.04   60.65  155.22
   13    23    0.45 -119.04   60.65  155.22 -122.62   64.09  155.76
   13    24    0.45 -122.62   64.09  155.76 -126.62   66.98  156.55
   13    24    0.45 -126.62   66.98  156.55 -130.92   69.29  157.64
   13    24    0.45 -130.92   69.29  157.64 -135.48   71.25  158.24
   13    25    0.45 -135.48   71.25  158.24 -140.24   72.61  158.95
   13    25    0.45 -140.24   72.61  158.95 -144.92   73.73  160.33
   13    25    0.45 -144.92   73.73  160.33 -149.72   74.56  161.46
   13    26    0.40 -149.72   74.56  161.46 -154.44   75.19  162.98
   13    26    0.40 -154.44   75.19  162.98 -159.17   75.14  164.59
   13    26    0.40 -159.17   75.14  164.59 -163.77   74.93  166.54
   13    27    0.40 -163.77   74.93  166.54 -168.09   74.66  169.05
   13    27    0.40 -168.09   74.66  169.05 -172.18   74.09  171.86
   13    28    0.40 -172.18   74.09  171.86 -176.05   73.89  175.02
   13    28    0.40 -176.05   73.89  175.02 -179.61   73.49  178.51
   13    28    0.40 -179.61   73.49  178.51 -183.30   73.42  181.88
   13    29    0.40 -183.30   73.42  181.88 -186.75   72.76  185.44
   13    29    0.40 -186.75   72.76  185.44 -190.08   72.03  189.10
   13    29    0.40 -190.08   72.03  189.10 -193.61   71.40  192.58
   13    30    0.40 -193.61   71.40  192.58 -197.46   70.37  195.60
   13    30    0.40 -197.46   70.37  195.60 -201.56   69.90  198.42
   13    30    0.40 -201.56   69.90  198.42 -205.58   69.77  201.40
   14    18    0.37  -73.96    5.56  160.37  -77.41    8.52  158.28
   14    18    0.37  -77.41    8.52  158.28  -81.23   10.93  156.14
   14    19    0.37  -81.23   10.93  156.14  -84.67   13.49  153.56
   14    19    0.37  -84.67   13.49  153.56  -88.45   15.65  151.10
   14    19    0.37  -88.45   15.65  151.10  -92.45   18.01  149.25
   14    20    0.37  -92.45   18.01  149.25  -96.63   20.50  148.10
   14    20    0.37  -96.63   20.50  148.10 -100.79   22.63  146.34
   14    21    0.37 -100.79   22.63  146.34 -105.14   24.47  144.69
   14    21    0.37 -105.14   24.47  144.69 -109.18   26.93  143.07
   14    21    0.37 -109.18   26.93  143.07 -112.76   29.85  141.16
   14    22    0.37 -112.76   29.85  141.16 -116.36   32.73  139.23
   14    22    0.37 -116.36   32.73  139.23 -120.11   35.59  137.56
   14    22    0.37 -120.11   35.59  137.56 -123.90   38.24  135.65
   14    23    0.37 -123.90   38.24  135.65 -127.28   41.29  133.59
   14    23    0.37 -127.28   41.29  133.59 -130.88   44.47  132.20
   14    24    0.37 -130.88   44.47  132.20 -134.75   47.42  131.08
   14    24    0.37 -134.75   47.42  131.08 -138.76   50.29  130.24
   14    24    0.37 -138.76   50.29  130.24 -142.76   53.24  129.68
   14    25    0.37 -142.76   53.24  129.68 -146.54   56.37  128.70
   14    25    0.37 -146.54   56.37  128.70 -150.36   59.30  127.36
   14    26    0.37 -150.36   59.30  127.36 -154.29   61.76  125.49
   14    26    0.37 -154.29   61.76  125.49 -158.55   63.85  123.90
   14    26    0.37 -158.55   63.85  123.90 -162.72   65.55  121.74
   14    27    0.37 -162.72   65.55  121.74 -166.46   67.75  119.27
   14    27    0.37 -166.46   67.75  119.27 -170.36   69.96  117.04
   14    27    0.37 -170.36   69.96  117.04 -174.10   72.41  114.80
   14    28    0.37 -174.10   72.41  114.80 -177.81   75.17  112.90
   14    28    0.37 -177.81   75.17  112.90 -181.47   77.74  110.66
   14    29    0.37 -181.47   77.74  110.66 -185.57   80.03  108.96
   14    29    0.37 -185.57   80.03  108.96 -189.23   82.86  107.07
   14    29    0.37 -189.23   82.86  107.07 -192.47   86.07  105.01
   14    30    0.37 -192.47   86.07  105.01 -195.34   89.60  102.94
   14    30    0.37 -195.34   89.60  102.94 -197.62   93.51  100.81
   15    19    0.63  -79.67    4.30  164.38  -78.05    2.42  168.72
   15    19    0.63  -78.05    2.42  168.72  -76.90    0.00  172.94
   15    19    0.63  -76.90    0.00  172.94  -75.43   -2.22  177.17
   15    20    0.63  -75.43   -2.22  177.17  -74.36   -3.93  181.75
   15    20    0.63  -74.36   -3.93  181.75  -73.33   -4.93  186.54
   15    20    0.59  -73.33   -4.93  186.54  -72.52   -6.38  191.25
   15    21    0.59  -72.52   -6.38  191.25  -71.36   -8.30  195.72
   15    21    0.59  -71.36   -8.30  195.72  -69.73  -10.04  200.11
   15    21    0.59  -69.73  -10.04  200.11  -68.64  -12.09  204.54
   15    22    0.59  -68.64  -12.09  204.54  -67.95  -13.58  209.26
   15    22    0.59  -67.95  -13.58  209.26  -66.94  -15.29  213.86
   15    22    0.59  -66.94  -15.29  213.86  -66.32  -16.43  218.68
   15    23    0.55  -66.32  -16.43  218.68  -66.24  -17.45  223.58
   15    23    0.55  -66.24  -17.45  223.58  -66.26  -18.55  228.45
   15    23    0.55  -66.26  -18.55  228.45  -65.56  -19.47  233.32
   15    24    0.51  -65.56  -19.47  233.32  -64.56  -20.90  238.00
   15    24    0.51  -64.56  -20.90  238.00  -64.15  -22.16  242.82
   15    24    0.51  -64.15  -22.16  242.82  -64.28  -23.76  247.56
   15    25    0.43  -64.28  -23.76  247.56  -64.75  -25.79  252.10
   15    25    0.43  -64.75  -25.79  252.10  -64.81  -28.23  256.47
   15    25    0.43  -64.81  -28.23  256.47  -64.95  -30.06  261.12
   15    26    0.43  -64.95  -30.06  261.12  -65.35  -32.40  265.52
   15    26    0.43  -65.35  -32.40  265.52  -65.07  -34.57  270.01
   15    26    0.43  -65.07  -34.57  270.01  -64.28  -36.44  274.58
   15    27    0.43  -64.28  -36.44  274.58  -63.29  -38.63  278.97
   15    27    0.43  -63.29  -38.63  278.97  -61.79  -40.37  283.41
   15    27    0.43  -61.79  -40.37  283.41  -60.04  -41.63  287.92
   15    28    0.43  -60.04  -41.63  287.92  -58.66  -42.29  292.68
   15    28    0.43  -58.66  -42.29  292.68  -57.41  -43.62  297.34
   15    28    0.43  -57.41  -43.62  297.34  -56.68  -45.24  302.01
   15    29    0.43  -56.68  -45.24  302.01  -55.82  -46.53  306.76
   15    29    0.43  -55.82  -46.53  306.76  -55.57  -47.95  311.55
   15    29    0.43  -55.57  -47.95  311.55  -54.79  -49.32  316.30
   15    30    0.43  -54.79  -49.32  316.30  -54.54  -50.70  321.09
   15    30    0.43  -54.54  -50.70  321.09  -53.79  -51.62  325.95
   15    30    0.43  -53.79  -51.62  325.95  -52.55  -52.00  330.78
   16    19    0.40  -90.20   -0.54  172.55  -92.07   -4.79  170.70
   16    19    0.40  -92.07   -4.79  170.70  -93.32   -9.35  169.08
   16    20    0.40  -93.32   -9.35  169.08  -95.01  -13.91  167.93
   16    20    0.40  -95.01  -13.91  167.93  -96.30  -18.45  166.29
   16    21    0.40  -96.30  -18.45  166.29  -97.90  -22.80  164.40
   16    21    0.40  -97.90  -22.80  164.40  -99.48  -27.05  162.30
   16    21    0.40  -99.48  -27.05  162.30 -101.24  -31.28  160.30
   16    22    0.40 -101.24  -31.28  160.30 -102.51  -35.86  158.73
   16    22    0.40 -102.51  -35.86  158.73 -103.72  -40.21  156.59
   16    23    0.40 -103.72  -40.21  156.59 -104.51  -44.56  154.25
   16    23    0.40 -104.51  -44.56  154.25 -105.25  -48.54  151.31
   16    24    0.40 -105.25  -48.54  151.31 -105.95  -52.49  148.33
   16    24    0.40 -105.95  -52.49  148.33 -107.27  -56.31  145.39
   16    24    0.40 -107.27  -56.31  145.39 -108.14  -60.27  142.46
   16    25    0.40 -108.14  -60.27  142.46 -109.44  -64.43  140.01
   16    25    0.40 -109.44  -64.43  140.01 -110.50  -68.93  138.11
   16    26    0.34 -110.50  -68.93  138.11 -111.28  -73.69  136.80
   16    26    0.34 -111.28  -73.69  136.80 -112.55  -78.21  135.07
   16    27    0.34 -112.55  -78.21  135.07 -114.37  -82.41  133.06
   16    27    0.34 -114.37  -82.41  133.06 -115.94  -86.85  131.38
   16    27    0.34 -115.94  -86.85  131.38 -117.01  -91.36  129.50
   16    28    0.34 -117.01  -91.36  129.50 -118.29  -95.75  127.49
   16    28    0.34 -118.29  -95.75  127.49 -119.12 -100.44  125.95
   16    29    0.34 -119.12 -100.44  125.95 -120.30 -105.07  124.49
   16    29    0.34 -120.30 -105.07  124.49 -120.82 -109.78  122.90
   16    30    0.34 -120.82 -109.78  122.90 -120.87 -114.43  121.04
   16    30    0.34 -120.87 -114.43  121.04 -120.62 -118.96  118.95
   16    30    0.34 -120.62 -118.96  118.95 -120.19 -123.54  117.00
   17    19    0.32    0.80    6.29   41.85    5.67    5.16   41.65
   17    19    0.32    5.67    5.16   41.65   10.47    3.76   41.72
   17    20    0.32   10.47    3.76   41.72   15.32    2.55   41.71
   17    20    0.32   15.32    2.55   41.71   20.20    1.45   41.66
   17    21    0.32   20.20    1.45   41.66   25.06    0.32   41.97
   17    21    0.32   25.06    0.32   41.97   30.02   -0.10   42.42
   17    22    0.32   30.02   -0.10   42.42   34.97   -0.79   42.39
   17    22    0.32   34.97   -0.79   42.39   39.96   -1.06   42.10
   17    22    0.32   39.96   -1.06   42.10   44.95   -0.76   42.19
   17    23    0.32   44.95   -0.76   42.19   49.93   -0.73   41.72
   17    23    0.32   49.93   -0.73   41.72   54.89   -0.12   41.74
   17    24    0.32   54.89   -0.12   41.74   59.88   -0.15   41.52
   17    24    0.32   59.88   -0.15   41.52   64.87   -0.54   41.44
   17    25    0.32   64.87   -0.54   41.44   69.87   -0.66   41.39
   17    25    0.32   69.87   -0.66   41.39   74.86   -0.50   41.39
   17    26    0.32   74.86   -0.50   41.39   79.84   -0.52   40.94
   17    26    0.32   79.84   -0.52   40.94   84.81   -1.12   40.96
   17    26    0.32   84.81   -1.12   40.96   89.76   -1.80   40.75
   17    27    0.32   89.76   -1.80   40.75   94.75   -2.09   40.88
   17    27    0.32   94.75   -2.09   40.88   99.64   -2.85   41.55
   17    28    0.32   99.64   -2.85   41.55  104.33   -4.14   42.70
   17    28    0.32  104.33   -4.14   42.70  109.04   -4.96   44.16
   17    29    0.32  109.04   -4.96   44.16  113.91   -5.32   45.25
   17    29    0.32  113.91   -5.32   45.25  118.88   -5.67   45.67
   17    30    0.32  118.88   -5.67   45.67  123.87   -5.58   46.04
   17    30    0.32  123.87   -5.58   46.04  128.84   -5.09   45.92
   17    30    0.32  128.84   -5.09   45.92  133.83   -5.15   45.58
   18    20    0.58 -101.82   -2.96  180.20 -101.04   -2.52  185.12
   18    20    0.58 -101.04   -2.52  185.12 -100.27   -2.08  190.04
   18    20    0.58 -100.27   -2.08  190.04  -99.14   -2.20  194.91
   18    21    0.50  -99.14   -2.20  194.91  -98.46   -1.98  199.86
   18    21    0.50  -98.46   -1.98  199.86  -98.32   -1.67  204.84
   18    21    0.50  -98.32   -1.67  204.84  -97.90   -1.10  209.79
   18    22    0.45  -97.90   -1.10  209.79  -97.48    0.01  214.65
   18    22    0.45  -97.48    0.01  214.65  -96.54    1.43  219.35
   18    22    0.45  -96.54    1.43  219.35  -95.72    2.18  224.23
   18    23    0.45  -95.72    2.18  224.23  -94.41    3.35  228.91
   18    23    0.45  -94.41    3.35  228.91  -93.69    4.64  233.68
   18    23    0.45  -93.69    4.64  233.68  -92.50    6.42  238.20
   18    24    0.45  -92.50    6.42  238.20  -91.63    7.76  242.94
   18    24    0.45  -91.63    7.76  242.94  -90.57    8.95  247.68
   18    24    0.45  -90.57    8.95  247.68  -89.50    9.75  252.50
   18    25    0.45  -89.50    9.75  252.50  -88.86   10.07  257.45
   18    25    0.45  -88.86   10.07  257.45  -88.12    9.68  262.38
   18    25    0.45  -88.12    9.68  262.38  -87.67    9.63  267.36
   18    26    0.45  -87.67    9.63  267.36  -87.16    9.97  272.32
   18    26    0.45  -87.16    9.97  272.32  -86.16    9.84  277.21
   18    26    0.45  -86.16    9.84  277.21  -85.76    9.40  282.18
   18    26    0.45  -85.76    9.40  282.18  -85.35    8.37  287.05
   18    27    0.45  -85.35    8.37  287.05  -84.66    8.00  291.99
   18    27    0.45  -84.66    8.00  291.99  -84.17    7.29  296.92
   18    27    0.45  -84.17    7.29  296.92  -83.44    6.59  301.81
   18    28    0.45  -83.44    6.59  301.81  -82.08    5.74  306.55
