NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    12    2.08  -67.38  -12.55  440.74  -67.38  -14.19  445.46
    1    13    1.80  -67.38  -14.19  445.46  -67.04  -15.55  450.26
    1    13    1.80  -67.04  -15.55  450.26  -66.61  -17.53  454.83
    1    13    1.80  -66.61  -17.53  454.83  -66.65  -19.95  459.21
    1    13    1.80  -66.65  -19.95  459.21  -67.18  -22.76  463.31
    1    13    1.80  -67.18  -22.76  463.31  -68.33  -25.31  467.46
    1    13    1.80  -68.33  -25.31  467.46  -70.01  -27.37  471.69
    1    13    1.80  -70.01  -27.37  471.69  -70.98  -29.45  476.14
    1    13    1.80  -70.98  -29.45  476.14  -72.16  -31.85  480.36
    1    13    1.80  -72.16  -31.85  480.36  -73.65  -34.35  484.42
    1    13    1.80  -73.65  -34.35  484.42  -75.47  -36.66  488.47
    1    14    1.80  -75.47  -36.66  488.47  -76.86  -39.28  492.49
    1    14    1.80  -76.86  -39.28  492.49  -78.64  -41.74  496.47
    1    14    1.80  -78.64  -41.74  496.47  -80.72  -44.40  500.15
    1    14    1.80  -80.72  -44.40  500.15  -82.64  -47.59  503.50
    1    14    1.80  -82.64  -47.59  503.50  -84.84  -50.18  507.16
    1    14    1.80  -84.84  -50.18  507.16  -87.15  -52.62  510.86
    1    14    1.80  -87.15  -52.62  510.86  -89.32  -55.16  514.59
    1    14    1.80  -89.32  -55.16  514.59  -91.03  -58.09  518.26
    1    14    1.80  -91.03  -58.09  518.26  -92.99  -60.54  522.15
    1    14    1.80  -92.99  -60.54  522.15  -94.47  -63.40  525.97
    2     7    3.87   -3.46   -2.31   44.54   -0.30   -5.98   45.82
    2     7    3.87   -0.30   -5.98   45.82    2.25   -9.95   47.46
    2     7    3.87    2.25   -9.95   47.46    4.80  -13.93   49.11
    2     7    3.87    4.80  -13.93   49.11    7.63  -17.65   50.88
    2     7    3.87    7.63  -17.65   50.88   10.59  -20.90   53.26
    2     7    3.87   10.59  -20.90   53.26   12.92  -24.35   56.03
    2     7    3.87   12.92  -24.35   56.03   15.43  -27.99   58.35
    2     7    3.87   15.43  -27.99   58.35   18.02  -31.83   60.24
    2     8    3.81   18.02  -31.83   60.24   19.96  -35.83   62.53
    2     8    3.81   19.96  -35.83   62.53   21.31  -39.80   65.25
    2     8    3.81   21.31  -39.80   65.25   22.98  -43.95   67.50
    2     8    3.81   22.98  -43.95   67.50   24.53  -48.35   69.29
    2     8    3.75   24.53  -48.35   69.29   26.34  -52.77   70.76
    2     8    3.59   26.34  -52.77   70.76   28.00  -57.38   71.77
    2     8    3.59   28.00  -57.38   71.77   29.59  -62.02   72.74
    2     8    3.45   29.59  -62.02   72.74   31.26  -66.45   74.35
    2     9    3.39   31.26  -66.45   74.35   32.57  -71.14   75.49
    2     9    3.31   32.57  -71.14   75.49   33.15  -75.94   76.74
    2     9    2.96   33.15  -75.94   76.74   33.90  -80.80   77.68
    2     9    2.96   33.90  -80.80   77.68   34.27  -85.58   79.07
    2     9    2.96   34.27  -85.58   79.07   33.93  -90.36   80.51
    2     9    2.96   33.93  -90.36   80.51   33.70  -95.29   81.34
    2     9    2.86   33.70  -95.29   81.34   33.74 -100.06   82.83
    2     9    2.69   33.74 -100.06   82.83   34.08 -104.80   84.39
    2    10    2.54   34.08 -104.80   84.39   35.06 -109.53   85.69
    2    10    2.44   35.06 -109.53   85.69   36.10 -114.29   86.79
    2    10    2.44   36.10 -114.29   86.79   36.58 -119.09   88.11
    2    10    2.44   36.58 -119.09   88.11   37.12 -123.60   90.21
    2    10    2.44   37.12 -123.60   90.21   37.59 -128.33   91.75
    2    10    2.44   37.59 -128.33   91.75   38.05 -133.17   92.92
    2    10    2.33   38.05 -133.17   92.92   37.83 -137.98   94.26
    2    10    2.33   37.83 -137.98   94.26   37.79 -142.52   96.36
    2    11    2.22   37.79 -142.52   96.36   37.93 -146.96   98.64
    2    11    2.05   37.93 -146.96   98.64   37.87 -151.62  100.47
    2    11    1.87   37.87 -151.62  100.47   37.47 -156.13  102.58
    2    11    1.68   37.47 -156.13  102.58   36.66 -160.51  104.85
    2    11    1.68   36.66 -160.51  104.85   36.35 -165.09  106.85
    2    11    1.68   36.35 -165.09  106.85   36.01 -169.63  108.92
    2    11    1.68   36.01 -169.63  108.92   36.18 -174.08  111.17
    2    11    1.68   36.18 -174.08  111.17   36.65 -178.53  113.41
    2    11    1.68   36.65 -178.53  113.41   37.69 -183.02  115.34
    2    12    1.68   37.69 -183.02  115.34   38.01 -187.49  117.56
    2    12    1.68   38.01 -187.49  117.56   38.24 -192.20  119.24
    2    12    1.68   38.24 -192.20  119.24   38.96 -196.69  121.31
    2    12    1.50   38.96 -196.69  121.31   39.68 -201.40  122.81
    2    12    1.50   39.68 -201.40  122.81   40.26 -206.24  123.97
    2    12    1.50   40.26 -206.24  123.97   40.44 -211.12  125.03
    2    12    1.50   40.44 -211.12  125.03   40.01 -215.90  126.44
    2    12    1.50   40.01 -215.90  126.44   40.10 -220.79  127.45
    2    13    1.50   40.10 -220.79  127.45   40.64 -225.54  128.92
    2    13    1.50   40.64 -225.54  128.92   40.96 -230.00  131.15
    2    13    1.50   40.96 -230.00  131.15   41.47 -234.65  132.93
    2    13    1.50   41.47 -234.65  132.93   41.53 -239.10  135.21
    2    13    1.50   41.53 -239.10  135.21   41.26 -243.38  137.78
    2    13    1.50   41.26 -243.38  137.78   41.60 -247.80  140.09
    2    13    1.50   41.60 -247.80  140.09   41.57 -251.95  142.88
    2    13    1.50   41.57 -251.95  142.88   42.02 -256.15  145.56
    2    14    1.50   42.02 -256.15  145.56   42.74 -260.32  148.22
    2    14    1.50   42.74 -260.32  148.22   43.43 -264.34  151.12
    2    14    1.50   43.43 -264.34  151.12   44.57 -267.88  154.45
    2    14    1.50   44.57 -267.88  154.45   45.25 -271.18  158.15
    2    14    1.50   45.25 -271.18  158.15   46.30 -274.48  161.75
    2    14    1.50   46.30 -274.48  161.75   47.51 -277.60  165.47
    2    14    1.50   47.51 -277.60  165.47   49.15 -281.00  168.75
    2    14    1.50   49.15 -281.00  168.75   50.86 -284.65  171.71
    3     7    3.62   -6.69   -3.82   53.84   -3.11   -6.49   56.08
    3     7    3.62   -3.11   -6.49   56.08    0.19   -9.14   58.75
    3     7    3.62    0.19   -9.14   58.75    3.83  -11.68   61.05
    3     7    3.62    3.83  -11.68   61.05    7.73  -14.25   62.84
    3     7    3.62    7.73  -14.25   62.84   11.62  -16.87   64.57
    3     7    3.52   11.62  -16.87   64.57   15.82  -18.83   66.44
    3     7    3.52   15.82  -18.83   66.44   20.03  -20.53   68.55
    3     8    3.39   20.03  -20.53   68.55   24.24  -22.42   70.45
    3     8    3.34   24.24  -22.42   70.45   28.21  -24.02   73.05
    3     8    3.34   28.21  -24.02   73.05   32.11  -24.96   76.03
    3     8    3.26   32.11  -24.96   76.03   35.75  -25.29   79.45
    3     8    3.26   35.75  -25.29   79.45   38.89  -26.09   83.25
    3     8    3.26   38.89  -26.09   83.25   42.09  -27.08   86.96
    3     8    3.26   42.09  -27.08   86.96   45.72  -28.13   90.23
    3     8    3.26   45.72  -28.13   90.23   49.27  -29.75   93.37
    3     9    2.97   49.27  -29.75   93.37   52.65  -30.76   96.91
    3     9    2.97   52.65  -30.76   96.91   55.75  -32.14  100.58
    3     9    2.97   55.75  -32.14  100.58   58.31  -33.43  104.68
    3     9    2.97   58.31  -33.43  104.68   61.30  -34.34  108.58
    3     9    2.76   61.30  -34.34  108.58   63.75  -35.62  112.75
    3     9    2.43   63.75  -35.62  112.75   65.68  -36.50  117.27
    3     9    2.43   65.68  -36.50  117.27   67.05  -37.79  121.90
    3    10    2.43   67.05  -37.79  121.90   67.90  -39.37  126.57
    3    10    2.43   67.90  -39.37  126.57   68.18  -41.30  131.18
    3    10    2.43   68.18  -41.30  131.18   68.12  -42.67  135.98
    3    10    2.43   68.12  -42.67  135.98   68.44  -43.70  140.87
    3    10    2.43   68.44  -43.70  140.87   68.78  -45.29  145.59
    3    10    2.30   68.78  -45.29  145.59   69.09  -46.42  150.45
    3    10    2.30   69.09  -46.42  150.45   69.02  -47.83  155.25
    3    10    2.30   69.02  -47.83  155.25   68.43  -48.71  160.14
    3    11    2.30   68.43  -48.71  160.14   67.15  -49.41  164.92
    3    11    2.30   67.15  -49.41  164.92   65.61  -50.62  169.52
    3    11    2.19   65.61  -50.62  169.52   64.71  -52.15  174.19
    3    11    2.01   64.71  -52.15  174.19   63.55  -54.06  178.67
    3    11    2.01   63.55  -54.06  178.67   61.99  -55.52  183.19
    3    11    2.01   61.99  -55.52  183.19   60.63  -57.42  187.61
    3    11    1.92   60.63  -57.42  187.61   59.64  -59.86  191.86
